ownerAddress,publicKey,operatorPublicKeys,active,effectiveness,attestations
0xdF7d0D590B8E8e1C5e1ADeA7a539B577081a3CCa,0xb4995bb8f87ba841e61b0ab29f2e7eb2dc008d4d265207877b2c0ec73cb1ed342088397beb56eeae5fec00c1fc971063,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0x204A31b7da7BA66C08e42ce1B134Ff4674Db0455,0xa6d41f703f2626235de4c39440a79edc5cbd95250d72892d56a7da4eb4634739ba0205f40b62ce1070257df39eeab74b,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0xD280dC867681C17aA775b255915b032d9a9A091b,0xb88844137a4f2f1e03f2e0ca77cde6ef2a3e414c4003413796ea229e851479817a922acc445c2950ec6edf2d47b58662,39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d;8fd99e5ef79aadd3fe918674b2639cfa2987caf541fd9c18cad2e2b88a38337a;1ccee846f174263c3a4f264cf30f09a422efd912627fc96afd695d81b706a8a3;2e607e272f9e7f09273c95fddccbfa6d56d951123d54c7ccc682d98eb56ba096,true,84,98
0xbdcB101139B76fC6A02E6Cc9c2aa4b7f64d8a113,0x9712db5976c4712bea1581d7a30d742c95e8f78c56e7b15d666a79143f7801e23c6aa22794dbe635aca029721d0c02e8,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0xD280dC867681C17aA775b255915b032d9a9A091b,0xa6858e53321fca824c0e5dbbab3a2da89b108cd51e3248925859b0c5c598440cd5cd8ef23f3d5e077c4093382f24a7bb,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;8fd99e5ef79aadd3fe918674b2639cfa2987caf541fd9c18cad2e2b88a38337a;9b26e5b55513bf1924569e52c7e669a75039344acdc16a783563589a8dc3451d;9a0793ea6cc6c3f57056f8f8edb40bd06e1b2927446ec52d3d3e537cf569a340,true,71,100
0x998Db95b18f911726f0612E8038a99A5443E0042,0xacf6f964c0307f74c0814a4df3c9f0b47941177d7db1c846f1407d94d34846f0f5ba86a852aa32f465a2e0bf0e4042ba,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0x422709ad2768CE7BC743Ce2d72FE6C0B9887806a,0xb475871e5c491d216e3d3d8c52f83d2186b63fb2dd008777d586c284e8c679074ae15f40dd18fa8695ce088473464109,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0xa29aA6750DE10551cEae252F6C9ca9E1f6C4c8b5,0xb0709cf6a24ec5c377860ac21d9c143c1b4af0fa92a172fd921d84a974cfa1c71c2e862c52dfb586c2b6601d6e7525fe,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,true,0,0
0x2D52e8F152BC792766e68273a96cd82BeeaAe728,0x8fdd66079f59f6ef2be1b82882df6804dd458ac7d383476fc4787fc1dae4a9c8452f3820a1023fc9939a4afd0f6195b7,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,false,0,0
0x998Db95b18f911726f0612E8038a99A5443E0042,0x94163c8a1a4074a85538cddd8bed3c7aff1b36181d1731dd362cc941fea98bccff4549b435691e28a0271c388869fdc1,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0x86b847061AB9B56e203d4D8d2fa63fA0b0dd7BD7,0xb0efeaec2db9b7873ddf217d1fa1f440afa6916927a0e03a6468ccdabd0b96ff634f8c93e30aa42731aadaf8e2e8014c,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,false,0,0
0xabF88ffbF47898B7b872c9C8B81ca451cA292604,0xadd72c2e09fafaa808ef03907dcf12f7739b7875ea6d7ebfe1d8fa950201d090deb658502005b33651de82fd53a36256,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,90,100
0xaEA3e94D1E705565D7E308D10Ed2646c43C0c43e,0xa63be598c134df2cd94495de644edef49655177a121342eaf7bf837eaab74f19cfbe3036288c694aa36faef86c7550fd,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,95,100
0x2661A330FA9d5Fa2b87bE92a73aF42a4A0F214ff,0x969381d9d81afb3ad6b539915684220ec32e21bb26382807833beebab4bf33155d68a59c259cbf88283cb4fdefb51b0a,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;b4377455eff14e53ff2ce05d3d9aa5e9597ef365b971983a6495022cf66204fb;9ffd8585049389a8ef712ce9472415288229c2d70fc54c74ea3f3ef3423bd419,true,0,0
0x5a097Fc828c82157c4aFfBD9558F2832367939e4,0x9789a397b934e51bf81834dbb0356dfeb8d780b6be255eb731586fd41c7aa28a14e2b35e9e4c1164e448678b93fbfad4,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,false,0,0
0x5B68Ff12be7Fd90284ebE2702050879D4d50061A,0xa261c583c06db9c6e1a6a4e6b12773a72a0245e9fb85e636f9487d38a44836e48aae6194f5d7ccfb260ad2916302e446,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,true,0,0
0x414F1547892f47E836B64eDf98898C9053adB480,0x8fc6cda873edabe577dcc198936579f331f263c4825fd8fa7ca064e5fc2815f3a99e75162c3b862e0b45cf3566fb722d,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,false,0,0
0x5a49968b2BB243f08079A38062B6419b536eCD96,0x8d445bc80410afd5abe034ef0cddb126c0890e631d992cf0581953d62364478022d1c8a94c8afa4b9bd6afef4cc1ab2f,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658,false,0,0
0x2dF61E1CEF99ae1b8Af7471357c846C5E2e623eD,0x86ded7a3b195f9cbb6bdae4a714dfbd9dfd8f312a044a46b321242888bbef73c96ef0b1717b857accaca26eb17c5c6a4,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,true,74,97
0xf167502093D1de1810156707E1542e78807A35aE,0x96ebd8d26c4abab594f65d1e694d9af4674d8dd216e32aa32e4f20540997eb78910dc6e22de95da44107dd1d3cf26bd4,05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972;9b26e5b55513bf1924569e52c7e669a75039344acdc16a783563589a8dc3451d;04f07f5220db9d5cd6a7b7446f66daa447a57b3536ca8f63d365f1d5488b733a,false,0,0
0x0E1aF1df58D13D5628Bf71CB6eb2c5711D8aE4F7,0x8bf8e2355a7ec803063639f7b831a8f49fce48f1f8df2d6401c9d9d048e61b79c24bc35a8ac08522f0814a680d83942e,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0x1F97F30CBC6E3a33d473F5fDBB8c896e932B09A7,0x95b38240f6f86b1284f40e8a01c413fff3076846db0c43130e81e60c76ca80c5565b9b49e2e3aabd1b71218cc3056a1f,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0x159943C9328c89f362b81f04D71AD44fc8a9D2ff,0x88c2cef3a88084bee28793f11014bd40a680deab9f5ffaae92a152ddc493126a523c437cab882072c102d29ff30875bf,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,true,81,97
0xC8BfE90a29E3752Bd436b90C44A021E4ACC79d6B,0xa080d44360c0cbeeb5197d07823bfbc9cd23b555e1362c6e7344092d4ee08e225c4b7f2a255e8470ff93278c41c673ef,3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972;ee77b2975db6440a2cd8b4980d2e47a1a1f0929c27af32b89ba232514c8cb2a8;7a112635f176fa6179ddc155452baa0ddbd729d61732da4dbcaf5c53a4420a89,false,0,0
0xe3Dbb2CC5478d7814E9d6511783b49705DCf4575,0x94c1aff54181aed51d12c62199166bda0b42415cc11097f358b2cfbde859eefe0f03c68bbf188974345d1aac9296ce95,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x067cc134C7439F9be72443c8a52C87021cd744fB,0xb8b0ac05cd0991898f0e28e0acf7a6dcdd92eb9abe4a6effec833a8eb292fb12e6040e8d0e4cbc7632ebd8b9dcc2277d,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0x237e8744D38E052807AD85345E601fC39a67C699,0x964f96a3d1f1a4180c9c102d834e02398bf9eb9652e687a68d07b3b89ae4e5f1a8c57ac2564482f954022612ed33c16f,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0xd2916868FB2a8359FCc983cf6c82013b94a1aDad,0xa918028c58c536dba8023f28221cd8458609aa9a41a64c7b822257a242176a3b224426f50ab47f018298fa0fe59f3067,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,93,99
0x6Cc4c40604edf839fB947218E3E2229eA3d46398,0x8f16402a94f74ac4bc7f4f4dda9ade6a67e832d5dd9327c76d8fda31c4b912aef911978a11e6a0cc66e01776ce15878b,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d,false,0,0
0x3AA49df66c741c1947b62fd7066Fe82e7469643f,0x8a60f42a985430f19933e0a6790707624a22504b86781562741e48d2376c7e921d371ec483289fa911fcc825781c98e0,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,95,99
0x998Db95b18f911726f0612E8038a99A5443E0042,0x964ff69db55eff2540e2ab62ea2fb2bf82a6c85b3d6198bc7d89fe32e2215bdc298d524284280105980c99b0dddda34a,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,false,0,0
0xf686dB9F2a8bE505eD6Dae9cAA031AFa8Ffd2E16,0x8b7dcfec07d368136f90530b83c36daaa7247094726fefaa9d3c842b1b27650727c3aaf2a3057c0a903fea4286a5f193,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,97,100
0x5CBc4F647AffF5F6E47B711bDd552fd22d6E3A69,0xb8cb7bb16e607ae3853bfdecf7735d920e04d1f4173ef2b7fbada2c16072cdcf853db0572ed9a4ffee415cb0820366bc,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0x13dDE0a60c970535E1837D8875563CE0Aa9fB8D0,0x849b95cec1879a40558288cf607fd715c60cc32ce117ec5be633c559d7d1d1f77c90b7af15e4b973fe65b70d1c508b93,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,false,0,0
0xc1d439e2C90AD8A1878f69FA46c8430CAE159cBF,0x998c2945a579646848ca4d2a055738c036363468701a8b5b73ab9de7d6911b06faa3b64bc7a135b9b224c3681c67eb25,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,false,0,0
0x1dfE010CBA2549eF30Ed508C91EeeBeF861Cee0C,0x8bb407a33b8b32df916077009160eb6afa181e6192a712c3a7c777cf5c737e82c2d68be909268f4ff12f5bba1adf8cf3,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,true,0,0
0xD5CFD6e86485567a4A773749b3631B3373b5d76E,0xa15b11a6ab4181247d5ba9cf44534696547867450001f4aea0292f5faf6d742ce9afb96e0b0f434004275db38b1eecc0,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,true,66,99
0x725Fc67e435b79CbB863616653f274d4Dc24e8F6,0xaceca7cc9f06abbd733f0bad40dfeaad13c7837adbff80d5470a00d11bc50f129aec9902c4e3dd5ceb189a8d58ad27c3,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952,true,0,0
0x54E801F18b21c4EbD18114f5F5fB06695246a9C8,0xa68b098429b7925d2d07bc8167bcc2468b5fafc17206792d04196288669dbd9344c4ba2c40c1e374f57b2f6ac7b909a3,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,true,55,89
0x15b7a53856F7545B039fA8642F63fC040F9fb098,0x8b11cb5318fafcec7e7ffbb217e463d70b89182e3dd9c010faec1aec4909d0ef19b54f44086f4a9f09c07f0603b0ea81,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0xEb05F61E8cFa8cFd24E4c956ea5EEa7c01A9962a,0x8c65326686e988b6d00efbd93e7c0313145fb2693c8430c6f87e4fcda6229bc43e0728416cad5658f2e9c06d207301ec,3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;5865464f726112848a105aaff13db260a06f586a408c141135a846a8821c7550;8fd99e5ef79aadd3fe918674b2639cfa2987caf541fd9c18cad2e2b88a38337a,false,0,0
0x35602535D6fF40cf531258CF55b3229730e3bE4a,0x813077789f7dac17b1b14149ef4b76823c969fa95d77af139bce3ef7760c3d02b9b6b79f45ccc21cf3b823b86fd90b3f,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;5865464f726112848a105aaff13db260a06f586a408c141135a846a8821c7550;9a0793ea6cc6c3f57056f8f8edb40bd06e1b2927446ec52d3d3e537cf569a340;149dd80019c66d7374c43a7b432894e71bd1b940e6c6d0503d9682bbc9d47af4,true,68,36
0x4606B2eb574fe81e2e8d01018A437889C2D2D5C3,0x81a8c9807e4635397d5fbc1b657ae7c8f5d51e687d087e77edbea2317bf3f1e72fd1b3c0948fb86e6fd769d3ff42fcda,913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;c92074faf7db70e1b8ae8a6c82d4898dd3df80e1360907afcbbe4a0a22381854;21234ecaf59edca1e694650f653f2c7204bb9612745402f0ff4a88d56696a2f5;7a112635f176fa6179ddc155452baa0ddbd729d61732da4dbcaf5c53a4420a89,false,0,0
0x887F10351f455EBF99a485e7f0057CD98435C2Dd,0x8084dd4ef496f6ba932aed6f8ceef782f2982cf8bc6bbc8304a3aaa9309222a4593dc87d048e4e26125f1e42a6356dfd,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,93,99
0x6d5EDdEcC7528C5C06b500D5188c13da1885c151,0x816d8c660ac022461e797e5c3c495c8af39c7d82c3651ce8b4d64546f5eee4484ee6ced8ed8f38ae9bcca7773631b348,4d1e1fde45e6588bb1daf10145e239bc6156e567b1f92525ce0e3c8f33bd61b3;8fd99e5ef79aadd3fe918674b2639cfa2987caf541fd9c18cad2e2b88a38337a;c92074faf7db70e1b8ae8a6c82d4898dd3df80e1360907afcbbe4a0a22381854;c4ebe85d0c3245a0880c0de1be6c048b1ce2d23d25e80f389ec09fc34819239e,true,54,21
0xD1606fB18404507a64C47f0a79516d7DC532054A,0x87eb0135b6b108a58acbf63a1079fb7b4c550ece6214831b8db4aba30982181afe611ceaddae6974fb38f38fcacba7b3,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x0c490dECFFD727cab941799baCf0b2d1337ca267,0x96928f2d2e626d5638637a50806bf0b2cef83d7897d1bab676e429be7029907e3a0eab418dfff570f10678c47dcb06a5,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x2F95D7BE812c5d3b827ddc0fA6b20f29f723d96E,0xb0b495021799007c0a33e0e6cc00268597a235fe2aa9ffe4155848347a500e5dd42f4650355280677d8b87e1d610aedf,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,true,0,0
0x3D8466aeA32CCdb26014F0819FC6DbB8dCFd4280,0xa8c4d546ebb3affdfd9f1e06ef3842b69767e5433706e2ac1a078e7d7af031caf5d01969b083dae873d02506c876f9d4,ef0387437024f540bbbf4261ab6d0fa6255b8404351e3058113a4717ca684b40;ae7013c20f5d105268a394b03bce6e8a11ff371927fc9d356cfb48645ce0923c;913fcb3e96be3f72b203ffa854db08b4fc430cd8d463f0e60f45dfe52ee68b9e;3ad54f9ac9030fda02a0ed2a796bba9fa69a462d74fd7a39ad3e07bdc4b64b66,false,0,0
0x8BE2FaB40FCFDE614860d2a54368D5eB07B375f7,0x833c1256bf6c6ada87e489e6bcbafa1d430af9e6e3545dc10a8967d809cce263a540a92e7e8225ddd5be7a7e1fe13b95,05b48831c7141420a721d35e78c5daa0a933f66b28ed46729dcff6f8b5ffa658;91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;39510f99809eb56cd89882dfbd32aa6190ac8649ff3464b692347a4c70a16e1d;8d10f06f471859655e79dc658e3182a19fdc2dc7bcb61bb58e38a3dfbd625972,false,0,0
0xB7bD88A15066486030bdB6164394b66d22DDD656,0x8e24252839c3b02aadb62b04f4a78892c4b825dde838933e7cc4db0505bbe2b2b6fe19143c142d749352795376299383,91add6368b64da7d69b6862f54bb1af3b3be02c13aac54dee7cacbc9e9819952;0a837806d09241c542c6712e955bb23aa0c4313cce3c5a5873db5638b8272653;3635c7c715ae4e48c89f217a43191c70e692921f0815605463e8be61530edf47;f7713dd46bccb4b2ebf4b3a36def6389aa695838f57c6bae6db71b7d79a8c73e,true,88,99
